,mmsi,imo,dataset,loitering,authorized_encounter,partial_encounter,pending_encounter,unknown_encounter,encounter,loitering_06,encounters_06,loitering_12,encounters_12,port_name,port_country,visit_times,last_port_name,last_port_country,last_visit_times,total_meetup,average_meetup,last_port_visit_month,avg_month_port_visit,meetup_since_last_port,month_since_last_port,likely_remaining_meetup,"('count', 'Kuril Islands (Japan v. Russia)')","('count', 'United States Exclusive Economic Zone (Alaska)')","('count', 'Guinea Bissau Exclusive Economic Zone')","('count', 'Chinese Exclusive Economic Zone')","('count', 'Japanese Exclusive Economic Zone')","('count', 'Kiribati Exclusive Economic Zone')","('count', 'Indonesian Exclusive Economic Zone')","('count', 'Canadian Exclusive Economic Zone')","('eez_visit', 'Kuril Islands (Japan v. Russia)')","('eez_visit', 'United States Exclusive Economic Zone (Alaska)')","('eez_visit', 'Guinea Bissau Exclusive Economic Zone')","('eez_visit', 'Chinese Exclusive Economic Zone')","('eez_visit', 'Japanese Exclusive Economic Zone')","('eez_visit', 'Kiribati Exclusive Economic Zone')","('eez_visit', 'Indonesian Exclusive Economic Zone')","('eez_visit', 'Canadian Exclusive Economic Zone')","('rfmo_visit', 'ACAP')","('rfmo_visit', 'APFIC')","('rfmo_visit', 'BOBP-IGO')","('rfmo_visit', 'CACFISH')","('rfmo_visit', 'CCAMLR')","('rfmo_visit', 'CCSBT')","('rfmo_visit', 'CCSBT-proposed')","('rfmo_visit', 'COREP')","('rfmo_visit', 'CPPS')","('rfmo_visit', 'EIFAAC')","('rfmo_visit', 'FFA')","('rfmo_visit', 'GFCM')","('rfmo_visit', 'IATTC')","('rfmo_visit', 'ICCAT')","('rfmo_visit', 'ICES')","('rfmo_visit', 'IOTC')","('rfmo_visit', 'IPHC')","('rfmo_visit', 'IWC')","('rfmo_visit', 'NAFO')","('rfmo_visit', 'NAMMCO')","('rfmo_visit', 'NASCO')","('rfmo_visit', 'NPAFC')","('rfmo_visit', 'NPFC')","('rfmo_visit', 'PICES')","('rfmo_visit', 'RECOFI')","('rfmo_visit', 'SEAFDEC')","('rfmo_visit', 'SIOFA')","('rfmo_visit', 'SPC')","('rfmo_visit', 'SPRFMO')","('rfmo_visit', 'SRFC')","('rfmo_visit', 'SWIOFC')","('rfmo_visit', 'WCPFC')",ETA,Call Sign,Name,Year Built,Latitude,Longitude,Heading,Flag,Deadweight,MMSI,Registered Owner,Speed,Builder,Port Of Registry,Navigation Status,at_port,MRGID_TER1,TERRITORY1,TERRITORY2,SOVEREIGN1,SOVEREIGN2,ISO_SOV1,in_eez,in_us_eez,in_five_eyes_eez,in_nato_eez,distance_us,nearest_us_territory
3464,576574000,,API-port,0,9,0,0,0,9,0,0,0,0,RABAUL,PNG,19.0,RABAUL,PNG,9/9/22,9,0.310344828,2022-09,4.5,0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3465,412440785,,API-port,0,1,0,0,0,1,0,0,0,0,SINGAPORE,SGP,4.0,FUZHOU,CHN,6/18/22,1,0.111111111,2022-06,1.0,0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3466,412440784,,API-port,0,2,0,0,2,4,0,0,0,0,SINGAPORE,SGP,4.0,SINGAPORE,SGP,5/22/22,4,0.5,2022-05,1.0,0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3467,412420531,,API-port,0,4,1,0,5,10,0,0,0,0,PUNTA ARENAS,CHL,9.0,PUNTA ARENAS,CHL,11/28/21,10,0.526315789,2021-11,1.25,1,11.0,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3468,273338570,,API-port,0,1,0,1,40,42,0,0,0,0,BUSAN,KOR,8.0,SEVERO-KURIL'SK,RUS,6/9/22,42,1.909090909,2022-06,1.303030303,2,5.0,4.515151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3469,273371620,,API-port,0,0,0,0,1,1,0,0,0,0,KAVKAZ OIL TERMINAL,RUS,94.0,KAVKAZ OIL TERMINAL,RUS,7/27/22,1,0.008695652,2022-08,1.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3470,271073357,,API-port,0,0,0,0,2,2,0,0,0,0,POTI,GEO,27.0,POTI,GEO,2/22/21,2,0.032786885,2021-02,2.0,2,20.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3471,432914000,,API-port,0,0,1,0,0,1,0,0,0,0,MIURA,JPN,14.0,MIURA,JPN,8/24/21,1,0.034482759,2021-08,1.0,1,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3472,431613000,,API-port,0,7,1,0,3,11,0,0,0,0,COLON,PAN,10.0,COLON,PAN,7/24/22,11,0.244444444,2022-07,1.1,0,4.0,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3473,273854000,,API-port,0,0,0,4,98,102,0,0,0,0,DAKHLA,ESH,12.0,PETROPAVLOVSK,RUS,7/17/22,102,1.416666667,2022-07,2.575,5,4.0,5.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3474,412209137,,API-port,0,1,5,0,0,6,0,0,0,0,TAIZHOU,CHN,5.0,WEIHAI,CHN,12/2/21,6,0.75,2021-12,1.2,0,11.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3475,271072702,,API-port,0,1,0,0,0,1,0,0,0,0,YALOVA,TUR,60.0,CANAKKALE,TUR,4/5/22,1,0.005102041,2022-04,1.0,0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3476,273314220,,API-port,0,0,0,0,1,1,0,0,0,0,SEVERO-KURIL'SK,RUS,131.0,BUSAN,KOR,9/16/22,1,0.005813953,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3477,441767000,,API-port,0,0,6,0,9,15,0,0,0,0,BERKELEY SOUND,FLK,40.0,BERKELEY SOUND,FLK,5/17/22,15,0.197368421,2022-05,1.153846154,0,6.0,6.923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3478,273218900,,API-port,0,0,0,0,13,13,0,0,0,0,MURMANSK,RUS,72.0,MURMANSK,RUS,8/12/22,13,0.160493827,2022-08,1.3,0,3.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3479,273372520,,API-port,0,2,0,0,58,60,0,0,0,0,BUSAN,KOR,21.0,VLADIVOSTOK,RUS,6/7/22,60,1.621621622,2022-06,2.222222222,1,5.0,10.11111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3480,431101210,,API-port,0,0,1,0,1,2,0,0,0,0,YAIZU,JPN,9.0,SHIMIZU,JPN,7/5/21,2,0.076923077,2021-07,1.0,0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3481,440773000,,API-port,0,1,8,0,1,10,0,0,0,0,BUSAN,KOR,10.0,JINHAE MAN,KOR,9/15/21,10,0.769230769,2021-09,1.0,3,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3482,273443420,,API-port,0,1,0,2,110,113,0,0,0,0,BUSAN,KOR,20.0,BUSAN,KOR,5/1/22,113,4.185185185,2022-05,1.916666667,9,6.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3483,440628000,,API-port,0,2,4,0,0,6,0,0,0,0,BUSAN,KOR,14.0,BUSAN,KOR,12/30/20,6,0.4,2020-12,1.0,2,22.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3484,441483000,,API-port,0,13,0,0,0,13,0,0,0,0,CAPE TOWN,ZAF,14.0,CAPE TOWN,ZAF,8/11/22,13,0.541666667,2022-08,1.083333333,0,3.0,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3485,271072214,,API-port,0,1,0,0,0,1,0,0,0,0,ARMUTLU,TUR,172.0,EREGLI,TUR,9/13/22,1,0.001792115,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3486,368017760,,API-port,0,0,0,0,1,1,0,0,0,0,KETCHIKAN,USA,22.0,SEATTLE,USA,11/4/21,1,0.009009009,2021-11,1.0,0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3487,576595000,,API-port,0,5,5,0,0,10,0,0,0,0,ALOTAU,PNG,5.0,SINGAPORE,SGP,1/22/22,10,0.555555556,2022-01,1.25,0,9.0,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3488,431813000,,API-port,0,9,0,0,0,9,0,0,0,0,LAS PALMAS,ESP,47.0,LAS PALMAS,ESP,9/6/22,9,0.115384615,2022-09,1.0,1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3489,316035871,,API-port,0,34,0,0,0,34,0,0,0,0,PORT HARDY,CAN,96.0,PORT HARDY,CAN,8/18/22,34,0.103343465,2022-08,4.857142857,0,3.0,14.57142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3490,412880936,,API-port,0,0,14,0,1,15,0,0,0,0,PUNTA ARENAS,CHL,6.0,PUNTA ARENAS,CHL,12/11/21,15,0.75,2021-12,1.25,1,11.0,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3491,440195000,,API-port,0,42,0,0,0,42,0,0,0,0,TARAWA,KIR,28.0,RABAUL,PNG,3/23/22,42,0.415841584,2022-03,3.5,0,8.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3492,416153600,,API-port,0,7,3,0,0,10,0,0,0,0,PORT LOUIS,MUS,9.0,VICTORIA,SYC,7/10/21,10,0.5,2021-07,1.428571429,3,16.0,19.85714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3493,431700560,,API-port,0,6,0,0,0,6,0,0,0,0,TANJUNG BENOA,IDN,10.0,TANJUNG BENOA,IDN,6/23/22,6,0.206896552,2022-06,1.0,0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3494,273427690,,API-port,0,0,0,1,53,54,0,0,0,0,TILICHIKI,RUS,11.0,PETROPAVLOVSK,RUS,8/14/22,54,2.16,2022-08,1.571428571,2,3.0,2.714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3495,416002269,,API-port,0,0,1,0,0,1,0,0,0,0,PORT LOUIS,MUS,9.0,PORT LOUIS,MUS,1/9/20,1,0.111111111,2020-01,1.0,1,34.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3496,664099000,,API-port,0,9,0,0,0,9,0,0,0,0,KAOSIUNG,TWN,3.0,PORT LOUIS,MUS,10/28/21,9,0.692307692,2021-10,1.285714286,0,13.0,16.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3497,416085700,,API-port,0,5,2,0,1,8,0,0,0,0,PORT LOUIS,MUS,7.0,PORT LOUIS,MUS,2/28/22,8,1.142857143,2022-02,1.0,2,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3498,416002425,,API-port,0,2,3,0,2,7,0,0,0,0,PORT LOUIS,MUS,13.0,PORT LOUIS,MUS,2/22/22,7,0.466666667,2022-02,1.166666667,3,8.0,6.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3499,440357000,,API-port,0,7,0,0,0,7,0,0,0,0,TARAWA,KIR,21.0,RABAUL,PNG,8/5/22,7,0.095890411,2022-08,2.333333333,0,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3500,416501000,,API-port,0,8,0,0,0,8,0,0,0,0,POHNPEI,FSM,42.0,POHNPEI,FSM,8/5/22,8,0.109589041,2022-08,2.0,0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3501,440731000,,API-port,0,1,3,0,4,8,0,0,0,0,BUSAN,KOR,12.0,BUSAN,KOR,6/13/22,8,0.533333333,2022-06,1.125,1,5.0,4.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3502,432319000,,API-port,0,8,1,0,0,9,0,0,0,0,SHIOGAMA,JPN,10.0,PORT MORESBY,PNG,6/9/22,9,0.204545455,2022-06,1.0,0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3503,740356000,,API-port,0,0,0,0,1,1,0,0,0,0,STANLEY,FLK,126.0,STANLEY,FLK,8/26/22,1,0.004484305,2022-08,1.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3504,273896000,,API-port,0,0,0,3,114,117,0,0,0,0,SEVERO-KURIL'SK,RUS,31.0,PETROPAVLOVSK,RUS,4/14/22,117,1.519480519,2022-04,1.887096774,7,7.0,6.209677419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3505,440104000,,API-port,0,5,0,0,0,5,0,0,0,0,POHNPEI,FSM,20.0,RABAUL,PNG,3/13/20,5,0.070422535,2020-03,1.0,0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3506,416237800,,API-port,0,2,3,0,0,5,0,0,0,0,NUKU ALOFA,TON,10.0,KAOHSIUNG,TWN,3/16/20,5,0.185185185,2020-03,1.25,4,32.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3507,273840400,,API-port,0,0,0,0,37,37,0,0,0,0,PETROPAVLOVSK,RUS,29.0,PETROPAVLOVSK-KAMCHATSKY,RUS,4/11/22,37,0.474358974,2022-04,1.608695652,1,7.0,10.26086957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3508,273848600,,API-port,0,0,0,0,44,44,0,0,0,0,BUSAN,KOR,23.0,KIRKENES,NOR,6/18/21,44,0.571428571,2021-06,1.692307692,1,17.0,27.76923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3509,441910000,,API-port,0,10,0,0,0,10,0,0,0,0,PORT LOUIS,MUS,8.0,PORTO GRANDE,CPV,11/20/20,10,0.303030303,2020-11,1.0,0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3510,271072071,,API-port,0,0,0,0,2,2,0,0,0,0,RUMELIFENERI,TUR,46.0,EREGLI,TUR,9/13/22,2,0.013513514,2022-09,2.0,0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3511,416001008,,API-port,0,0,2,0,0,2,0,0,0,0,KAOHSIUNG,TWN,1.0,KAOHSIUNG,TWN,2/12/22,2,2.0,2022-02,1.0,2,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3512,416238900,,API-port,0,7,0,0,0,7,0,0,0,0,PORT LOUIS,MUS,13.0,PORT LOUIS,MUS,2/21/22,7,0.388888889,2022-02,1.0,0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3513,273219030,,API-port,0,0,0,0,20,20,0,0,0,0,PETROPAVLOVSK,RUS,99.0,PETROPAVLOVSK,RUS,9/13/22,20,0.17699115,2022-09,10.0,0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3514,273451210,,API-port,0,0,0,3,3,6,0,0,0,0,BUKHTA GAYDAMAK,RUS,76.0,BUKHTA GAYDAMAK,RUS,5/18/22,6,0.043165468,2022-05,2.0,3,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3515,416044600,,API-port,0,17,7,0,2,26,0,0,0,0,PORT LOUIS,MUS,9.0,PORT LOUIS,MUS,9/16/22,26,1.444444444,2022-09,1.130434783,0,2.0,2.260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3516,416004245,,API-port,0,1,0,0,0,1,0,0,0,0,PORT LOUIS,MUS,19.0,PORT LOUIS,MUS,7/1/22,1,0.052631579,2022-07,1.0,0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3517,510067000,,API-port,0,12,0,0,0,12,0,0,0,0,POHNPEI,FSM,21.0,POHNPEI,FSM,8/20/22,12,0.244897959,2022-08,6.0,0,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3518,529676000,,API-port,0,11,0,0,0,11,0,0,0,0,TARAWA,KIR,37.0,RABAUL,PNG,8/13/22,11,0.119565217,2022-08,2.2,0,3.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3519,273848300,,API-port,0,0,0,0,96,96,0,0,0,0,PETROPAVLOVSK,RUS,200.0,PETROPAVLOVSK,RUS,6/7/22,96,0.48,2022-06,8.0,0,5.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3520,273842300,,API-port,0,0,0,0,53,53,0,0,0,0,PETROPAVLOVSK,RUS,41.0,PETROPAVLOVSK,RUS,2/12/22,53,0.883333333,2022-02,1.5,4,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3521,271072406,,API-port,0,1,0,0,0,1,0,0,0,0,SINOP,TUR,19.0,INEBOLU,TUR,9/16/22,1,0.007246377,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3522,273897300,,API-port,0,0,0,1,66,67,0,0,0,0,SEVERO-KURIL'SK,RUS,41.0,SHIKOTAN,RUS,9/6/22,67,0.507575758,2022-09,2.090909091,2,2.0,2.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3523,273441610,,API-port,0,0,0,6,84,90,0,0,0,0,BUSAN,KOR,29.0,BUSAN,KOR,5/20/22,90,2.045454545,2022-05,2.41025641,16,6.0,-1.538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3524,273432260,,API-port,0,0,0,0,1,1,0,0,0,0,MAKHACHKALA,RUS,40.0,MAKHACHKALA,RUS,9/5/22,1,0.00862069,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3525,271056072,,API-port,0,1,0,0,0,1,0,0,0,0,ISTANBUL,TUR,42.0,DARDANELLES,TUR,6/12/22,1,0.004032258,2022-06,1.0,1,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3526,273359630,,API-port,0,2,0,0,58,60,0,0,0,0,YUZHNO-KURILSK,RUS,71.0,VLADIVOSTOK,RUS,8/30/22,60,0.434782609,2022-08,1.5,0,3.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3527,440818000,,API-port,0,0,7,0,4,11,0,0,0,0,BERKELEY SOUND,FLK,37.0,MONTEVIDEO,URY,6/3/22,11,0.157142857,2022-06,1.0,0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3528,440201000,,API-port,0,0,5,0,1,6,0,0,0,0,BERKELEY SOUND,FLK,20.0,BERKELEY SOUND,FLK,6/1/22,6,0.127659574,2022-06,1.0,0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3529,273311130,,API-port,0,1,0,0,0,1,0,0,0,0,NOVOROSSIYSK,RUS,267.0,NOVOROSSIYSK,RUS,4/16/22,1,0.002941176,2022-04,1.0,0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3530,416005557,,API-port,0,6,0,0,0,6,0,0,0,0,RABAUL,PNG,23.0,RABAUL,PNG,6/30/22,6,0.142857143,2022-06,6.0,0,5.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3531,544117120,,API-port,0,9,0,0,0,9,0,0,0,0,MAJURO,MHL,8.0,GENERAL SANTOS,PHL,3/24/22,9,0.428571429,2022-03,4.5,0,8.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3532,664062000,,API-port,0,4,0,0,0,4,0,0,0,0,PORT LOUIS,MUS,18.0,PORT LOUIS,MUS,2/25/22,4,0.2,2022-02,1.0,0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3533,416879000,,API-port,0,10,4,0,0,14,0,0,0,0,PORT LOUIS,MUS,8.0,CAPE TOWN,ZAF,6/22/22,14,0.777777778,2022-06,1.4,1,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3534,416717000,,API-port,0,6,9,0,0,15,0,0,0,0,PORT LOUIS,MUS,11.0,KAOHSIUNG,TWN,7/15/22,15,0.833333333,2022-07,1.25,0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3535,271073276,,API-port,0,1,0,0,0,1,0,0,0,0,YOMRA,TUR,32.0,TRABZON,TUR,9/7/22,1,0.010204082,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
